Action*,ID,Name*,Description,Contract ID,Contract Number,UOM ID**,UOM code**,List Price,List Price Currency ID,List Price Currency Code,Source Part Num,Lead Time,Image URL
Add,KGP01343,"Lift Shaft, load bar, 02.00 Ton","Lift Shaft, load bar, 02.00 Ton",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01344,"Lift Shaft, load bar, 03.00 Ton","Lift Shaft, load bar, 03.00 Ton",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01345,"Lift Shaft, Prop, 12.00 Ton","Lift Shaft, Prop, 12.00 Ton",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP00226,"Scaffold, Platform, Mobi platform, MP1215","Scaffold, Platform, Mobi platform, MP1215",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP00227,"Scaffold, Platform, Mobi platform, MP1518","Scaffold, Platform, Mobi platform, MP1518",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP00228,"Scaffold, Platform, Mobi platform, MP1821","Scaffold, Platform, Mobi platform, MP1821",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP00229,"Scaffold, Platform, Mobi platform, MP912","Scaffold, Platform, Mobi platform, MP912",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP00215,"Scaffold, Platform, Podium Step, 00.50 m","Scaffold, Platform, Podium Step, 00.50 m",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP00216,"Scaffold, Platform, Podium Step, 01.00 m","Scaffold, Platform, Podium Step, 01.00 m",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP00217,"Scaffold, Platform, Podium Step, 01.50 m","Scaffold, Platform, Podium Step, 01.50 m",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP00218,"Scaffold, Platform, Podium Step, 02.00 m","Scaffold, Platform, Podium Step, 02.00 m",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP00219,"Scaffold, Platform, Podium Step, 02.50 m","Scaffold, Platform, Podium Step, 02.50 m",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01459,"Bowser, Bunded, 250 Gal","Bowser, Bunded, 250 Gal",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01460,"Bowser, Diesel, towable, 500 Gal","Bowser, Diesel, towable, 500 Gal",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01454,"Bowser, Pump, Diesel, Transfer, 12v","Bowser, Pump, Diesel, Transfer, 12v",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01455,"Bowser, Pump, Hand, Barrel","Bowser, Pump, Hand, Barrel",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01456,"Bowser, Pump, Petrol","Bowser, Pump, Petrol",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01461,"Bowser, Drinking Water, 250 Gal","Bowser, Drinking Water, 250 Gal",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01462,"Bowser, Drinking Water, 500 Gal","Bowser, Drinking Water, 500 Gal",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01457,"Bowser, Pump, Water, 240v","Bowser, Pump, Water, 240v",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01458,"Bowser, Sprinkler Bar Attachment, Water","Bowser, Sprinkler Bar Attachment, Water",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01463,"Bowser, Water, 250 Gal","Bowser, Water, 250 Gal",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01464,"Bowser, Water, 250 Gal, c/w 240v pump","Bowser, Water, 250 Gal, c/w 240v pump",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01465,"Bowser, Water, 250 Gal, c/w petrol pump","Bowser, Water, 250 Gal, c/w petrol pump",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01466,"Bowser, Water, 250 Gal, c/w pump and sprinkler","Bowser, Water, 250 Gal, c/w pump and sprinkler",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01467,"Bowser, Water, 500 Gal","Bowser, Water, 500 Gal",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01468,"Bowser, Water, 500 Gal, c/w 240v Pump","Bowser, Water, 500 Gal, c/w 240v Pump",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01469,"Bowser, Water, 500 Gal, c/w sprinkler","Bowser, Water, 500 Gal, c/w sprinkler",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01472,"Container, Bunded, Site, 100 Gal, Fuel Box","Container, Bunded, Site, 100 Gal, Fuel Box",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01473,"Container, Bunded, Site, 110 Ltr, c/w hand pump","Container, Bunded, Site, 110 Ltr, c/w hand pump",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01474,"Container, Bunded, Static, 1000 Gal","Container, Bunded, Static, 1000 Gal",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01475,"Container, Bunded, Static, 2000 Gal","Container, Bunded, Static, 2000 Gal",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01476,"Container, Bunded, Static, 250 Gal","Container, Bunded, Static, 250 Gal",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01477,"Container, Bunded, Static, 500 Gal","Container, Bunded, Static, 500 Gal",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01478,"Container, Bunded, Static, 600 Gal","Container, Bunded, Static, 600 Gal",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01470,"Container, Fuel Drum, Site, 45 Gal","Container, Fuel Drum, Site, 45 Gal",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01471,"Container, Waste Oil Tank, Site","Container, Waste Oil Tank, Site",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01479,"Container, Water, Drum, 45 Gal","Container, Water, Drum, 45 Gal",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01480,"Container, Water, Pessurised","Container, Water, Pessurised",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01481,"Container, Water, Site, 110 Litre, c/w hand pump","Container, Water, Site, 110 Litre, c/w hand pump",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01887,"Carpet Cleaner, Electric, Domestic","Carpet Cleaner, Electric, Domestic",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01888,"Carpet Cleaner, Electric, Heavy Duty","Carpet Cleaner, Electric, Heavy Duty",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01889,"Carpet Cleaner, Electric, Industrial","Carpet Cleaner, Electric, Industrial",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01900,"Scrubber / Dryer, Electric, 450 mm, 30 Ltr","Scrubber / Dryer, Electric, 450 mm, 30 Ltr",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01901,"Scrubber / Polisher, Electric, 400 mm","Scrubber / Polisher, Electric, 400 mm",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01902,"Scrubber / Polisher, Electric, H Duty Brush","Scrubber / Polisher, Electric, H Duty Brush",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01903,"Scrubber / Polisher, Electric, M Duty Brush","Scrubber / Polisher, Electric, M Duty Brush",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01904,"Scrubber Dryer Pad, Electric, 600 mm","Scrubber Dryer Pad, Electric, 600 mm",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01905,"Scrubber Dryer Pad, Electric, 850 mm","Scrubber Dryer Pad, Electric, 850 mm",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01906,"Sweeper, Electric, Walk Behind, Industrial","Sweeper, Electric, Walk Behind, Industrial",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
Add,KGP01907,"Sweeper, Magnetic, Walk Behind, Industrial","Sweeper, Magnetic, Walk Behind, Industrial",44,Equipment Contract - Sample,2,Week,,GBP,,sample-1,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
