Action*,ID,Name*,Description,Contract ID,Contract Number,UOM ID**,UOM code**,List Price,List Price Currency ID,List Price Currency Code,Source Part Num,Lead Time,Image URL
add,2321,"Scaffold, Tower, Narrow Width, Alloy, 02.20 m x 01.80 m","Scaffold, Tower, Narrow Width, Alloy, 02.20 m x 01.80 m",4,Hired Services,2,Week,1.95,49,GBP,,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
add,2322,"Scaffold, Tower, Narrow Width, Alloy, 02.20 m x 02.50 m","Scaffold, Tower, Narrow Width, Alloy, 02.20 m x 02.50 m",4,Hired Services,2,Week,0.00,49,GBP,,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
add,2323,"Scaffold, Tower, Narrow Width, Alloy, 02.70 m x 01.80 m","Scaffold, Tower, Narrow Width, Alloy, 02.70 m x 01.80 m",4,Hired Services,2,Week,280.00,49,GBP,,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
add,2324,"Scaffold, Tower, Narrow Width, Alloy, 02.70 m x 02.50 m","Scaffold, Tower, Narrow Width, Alloy, 02.70 m x 02.50 m",4,Hired Services,2,Week,25.25,49,GBP,,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
add,2325,"Scaffold, Tower, Narrow Width, Alloy, 03.20 m x 01.80 m","Scaffold, Tower, Narrow Width, Alloy, 03.20 m x 01.80 m",4,Hired Services,2,Week,298.00,49,GBP,,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
add,2326,"Scaffold, Tower, Narrow Width, Alloy, 03.20 m x 02.50 m","Scaffold, Tower, Narrow Width, Alloy, 03.20 m x 02.50 m",4,Hired Services,2,Week,111.00,49,GBP,,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
add,2327,"Scaffold, Tower, Narrow Width, Alloy, 03.70 m x 01.80 m","Scaffold, Tower, Narrow Width, Alloy, 03.70 m x 01.80 m",4,Hired Services,2,Week,18.00,49,GBP,,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
add,2328,"Scaffold, Tower, Narrow Width, Alloy, 03.70 m x 02.50 m","Scaffold, Tower, Narrow Width, Alloy, 03.70 m x 02.50 m",4,Hired Services,2,Week,575.00,49,GBP,,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
add,2329,"Scaffold, Tower, Narrow Width, Alloy, 04.20 m x 01.80 m","Scaffold, Tower, Narrow Width, Alloy, 04.20 m x 01.80 m",4,Hired Services,2,Week,18.00,49,GBP,,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
add,2330,"Scaffold, Tower, Narrow Width, Alloy, 04.20 m x 02.50 m","Scaffold, Tower, Narrow Width, Alloy, 04.20 m x 02.50 m",4,Hired Services,2,Week,300.00,49,GBP,,,http://127.0.0.1:3000/plugin_assets/coupa_engine/images/no-image.jpg
